State,text,label
ID,"Question: What forms of identification are accepted for voting? Answer: All voters are required to show photo ID or sign a Personal Identification Affidavit to cast a regular ballot. Acceptable forms of ID include: An Idaho driver's license or photo Identification Card A U.S. passport or Federal photo identification card A tribal photo identification card. A license to carry a concealed weapon issued by a county sheriff in Idaho The name on the ID must match the name on the registration list in the poll book but common abbreviations and nicknames are acceptable. NOTE: Beginning in 2024, student IDs issued by Idaho high schools or higher education institutions won't be accepted as a valid form of voter ID. If you do not have an acceptable form of ID, you can get one from your local DMV. You must bring proof of age, residency, legal presence, name change (if applicable) and your Social Security number in order to obtain your new ID. Also, if you do not have acceptable forms of ID you may be given the option to sign the Personal Identification Affidavit. Please ask in your polling location for this option if needed.",1
ID,"Question: When are the official results released? Answer: Official results are never available on Election Day. Election officials are working around the clock to count an unprecedented number of ballots, and it’s essential that they take the time to make sure every vote is counted. Absentee ballots begin being counted on Election Day. For Presidential elections, local results will be certified no later than 10 days after Election Day. Officials estimate that nearly all votes will be reported within 21 days after Election Day. Official election results will be uploaded on Idaho’s Secretary of State website as they become available.",1
ID,Question: What are the voting hours at polling places? Answer: Polls will be open from 8:00 am to 8:00 pm on Election Day.,1
ID,"Question: Where can I find my Voter Service and Polling Center location? Answer: You can find your polling place by utilizing your state resource. If you have further questions on your polling place location, please contact your county clerk.",1
ID,"Question: How does the primary election process work? Answer: Idaho is a “partially closed” primary state. Each party has the ability to choose whether to allow unaffiliated voters or voters not registered with their party to participate in their primary. This decision is made 6 months before the primary election date each year. Unless the party chooses to allow voters not registered with their party to participate in the primary election, only voters registered with the party may vote in their primary. When there are elections on nonpartisan issues or races scheduled on the same day as a party primary election, all registered voters can vote on the nonpartisan races. If you have any questions about your state’s primary election, please contact your local election officials.",1
ID,Question: When would I need to vote using a provisional ballot? Answer: There is no provisional voting.,1
ID,"Question: What accommodations are available for voters with disabilities? Answer: You may receive assistance to vote from any person of your choice. You may also ask for assistance from a poll worker. Curbside assistance and home voting is available in special circumstances. Please make arrangements with your county clerk's office in advance. Each polling place in the state will be equipped with a ballot marking device to assist voters who have difficulty reading or marking a ballot vote privately and independently. The ballot marking device is intended to assist the visually impaired, voters with disabilities and the elderly. Visually impaired voters can use headphones to listen to an audio ballot and make their selections using a Braille keypad. The ballot marking device has a touch screen with a zoom feature to enlarge the ballot print and a contrast feature to make the ballot easier to read for some voters. The ballot marking device only marks a ballot. No votes are stored in the machine. Votes are counted by the election board of your county. You can review and change your selections before the device marks a paper ballot. If you are using the ballot marking device, you may request a new ballot from a poll worker if you make a mistake. Additional instructions will be available at the polls and poll workers are trained to help if you request their assistance. For more information, you can utilize the American Association of People With Disabilities (AAPD) resource.",1
ID,"Question: What is the deadline to register to vote? Answer: Click here to register to vote online! Online registration deadline is 25 days before Election Day. You will need a driver's license issued by the State of Idaho DMV, a state ID or the last 4 digits of your Social Security Number in order to register online. If you do not have any of these, you can still register in person or by mail. You may also register to vote by mail. Mailed registration applications must be postmarked 25 days before the election in order to be accepted. Any person who is qualified to vote may register in person at the polls on election day by providing proof of residence. All documents used in providing proof of residence must be accompanied with a photo ID. Acceptable documents include: A valid Idaho driver's license issued through the Department of Transportation. A valid Idaho identification card issued through the Department of Transportation Any document which contains a valid address in the precinct together with a picture identification card A current valid student photo ID and a fee statement with an address in the precinct. Not registered? Use our registration tool to fill out your application",1
ID,"Question: What are the rules for taking time off work to vote? Answer: Time off to vote is subject to the employer, there is no requirement for employers to grant time off to vote for employees.",1
ID,"Question: What types of voting machines are used? Answer: The voting systems used in Idaho are optical scan and hand-counted paper ballots. Optical Scanning: With this system, you will receive a card or sheet of paper, which you take over to a private table or booth. The card has the names of the various candidates and ballot measures printed on it. With a pen or pencil you fill in a little box or circle or the space between two arrows. In some places, you can check your card or paper right there at the polling place by feeding it into a card-reading machine to make sure you have voted the way you want to. When you are finished filling out all the cards. You may bring the cards over to a ballot box, where poll workers will show you how to put the cards in the box. Or in some places, you may feed the completed cards or papers into a computer device that counts the votes. When Election Day is over, the computer counts how many votes were cast for each candidate. Paper Ballots: Paper ballots are one of the oldest ways of voting in America. They are still used on Election Day. Paper ballots are mostly used for absentee ballots. When you come to the polling place, you will get a paper ballot from the poll worker. You take it to the voting booth, and use a pen or pencil to mark a box next to your candidate and issue choices. You then drop the marked ballot into a sealed ballot box. At the end of the day, votes are counted by poll workers reading the ballots.",1
IL,Question: Some elections in this list are local and do not apply for all Illinois voters. Please click the “View all” button below to view all election dates in your state. Answer: Vote411 Illinois,1
IL,"Question: By Mail: Tuesday, October 8, 2024 Answer: Vote411 Illinois",1
IL,"Question: In Person: Tuesday, November 5, 2024 Answer: Vote411 Illinois",1
IL,"Question: Online: Sunday, October 20, 2024 Get Registered! Answer: Vote411 Illinois",1
IL,"Question: Absentee voting is available and no excuse is required. The last day to request an absentee ballot by mail is 5 days before the election. Voted ballots must be postmarked by Election Day and received within two weeks in order to be counted. You can return your absentee ballot request form through the mail, a secure drop box, or in person. Absentee ballots begin being counted on Election Day. Contact your local elections office for more information. Answer: Vote411 Illinois",1
IL,Question: Requesting and Returning your Absentee Ballot: Answer: Vote411 Illinois,1
IL,Question: You do not need an excuse to vote absentee in Illinois. You can request an absentee ballot: Answer: Vote411 Illinois,1
IL,"Question: Upon receipt, complete the application. Make certain to include your name, home address, address where you want the ballot to be mailed, and please remember to sign the application. Answer: Vote411 Illinois",1
IL,"Question: After completing the application, either mail it or hand-deliver it to your election authority. If you return the application in person or complete the application in the election authority's office, you may immediately vote with your absentee ballot in the election authority's office. If you mail the application and it is properly completed, the election authority will mail your absentee ballot to you. Answer: Vote411 Illinois",1
IL,"Question: After receiving your ballot, VOTE THE BALLOT IN SECRET. Insert the ballot into the envelope provided, seal it, complete and sign the certification on the back and PERSONALLY return it or mail it. The absentee voter may authorize, in writing, that a spouse, parent, child, brother, sister, or licensed motor carrier, should deliver the completed absentee ballot to the election authority in sufficient time to be delivered to the polling place on Election Day. Voted ballots must be postmarked by Election Day and received within two weeks in order to be counted. Answer: Vote411 Illinois",1
IL,Question: Permanent Vote-by-Mail List: Answer: Vote411 Illinois,1
IL,"Question: If you are a registered voter in Illinois, you may apply to be added to a permanent vote-by-mail list. A notice of this new option will be sent to all qualified voters before the next general election along with the application to opt-in. Voters will still have the option to vote-by-mail for a single election. The permanent vote-by-mail application will be available online closer to the next election here. Answer: Vote411 Illinois",1
IL,Question: Those who requested an absentee ballot but end up voting in person: Answer: Vote411 Illinois,1
IL,"Question: To do this, voters must bring their mailed ballot to the election site and turn it in to the election judge. If they do not have their mailed ballot with them, they will only be able to vote using a provisional ballot. Answer: Vote411 Illinois",1
IL,Question: Overseas citizens and U.S. military personnel can find information on how to register to vote and request an absentee ballot from the Overseas Vote Foundation. Answer: Vote411 Illinois,1
IL,"Question: For information on federal campaign contributions, please visit Open Secrets. For state-specific information, click here. Answer: Vote411 Illinois",1
IL,"Question: Information on local, state and federal candidates and ballot measures may be available here. Answer: Vote411 Illinois",1
IL,Question: Vote-by-mail drop boxes will be installed in some locations. Check your State Board of Elections website to see if there is a drop box in your jurisdiction. Answer: Vote411 Illinois,1
IL,"Question: Early voting for the November 5, 2024 general election begins September 26th and ends November 4th. Answer: Vote411 Illinois",1
IL,Question: Early voting is available to all voters beginning 40 days before an election and ends the day before the election. Locations and hours for early voting are determined by each election authority. Answer: Vote411 Illinois,1
IL,"Question: For more information about early voting locations, check our your state's resource. Answer: Vote411 Illinois",1
IL,Question: The next election date can be found here https://www.vote411.org/illinois. Answer: Vote411 Illinois,1
IL,"Question: To be eligible to vote, you must be: Answer: Vote411 Illinois",1
IL,Question: Incarcerated Voters & Returning Citizens: Answer: Vote411 Illinois,1
IL,"Question: In Illinois, you only lose your right to vote if you are currently incarcerated for a misdemeanor or felony conviction. If you lost your voting rights because of a conviction, you could register to vote immediately after release. Your voting rights are not restricted by pretrial detention, misdemeanors, probation, or parole. Answer: Vote411 Illinois",1
IL,Question: Voters without traditional residence: Answer: Vote411 Illinois,1
IL,"Question: In Illinois, voters must provide a residence address for voter registration purposes. When providing the residence address, post office boxes should not be used. Individuals without a permanent or fixed home address may draw a map in the designated box on their voter registration form to indicate the exact location of where they stay. They should list the name of the subdivision; cross streets; roads; landmarks; mileage and/or neighbors’ names. Answer: Vote411 Illinois",1
IL,"Question: If the individual does not receive postal service at their residence address, they must provide a separate mailing address, including the number, street, city, state, and zip code. The mailing address on their registration form can be a P.O. box, local shelter, advocacy organization, outreach center, or the home of someone who will accept mail for them. Answer: Vote411 Illinois",1
IL,"Question: Two forms of identification are required when registering to vote, one of which must show your current residential address. Answer: Vote411 Illinois",1
IL,"Question: If you register by mail, sufficient proof of identity is fulfilled by submission of your driver's license number or state identification card number. Answer: Vote411 Illinois",1
IL,"Question: If you don't have either of those, verification by one of the following will be required: Answer: Vote411 Illinois",1
IL,Question: You may also demonstrate sufficient proof of identity by submission of a photo ID issued by a college or university along with either a copy of the applicant's contract or lease for a residence or a postmarked mail delivered to the applicant at his or her current address. Answer: Vote411 Illinois,1
IL,"Question: If you register by mail, you must vote in person the first time you vote unless you submit your driver license number or state ID number, the last four digits of your social security number or one of the forms of ID listed above. Answer: Vote411 Illinois",1
IL,"Question: Identification is not required to vote at the polls, although you will be required to verify your signature. If you registered to vote-by-mail and did not submit any ID with the registration, you must show a form of ID to vote. Answer: Vote411 Illinois",1
IL,Question: Acceptable forms are: Answer: Vote411 Illinois,1
IL,"Question: All forms of the IDs above must show your name and address. If you do not show any ID types, you will be asked to vote a Provisional Ballot. Answer: Vote411 Illinois",1
IL,Question: A government-issued photo ID is not required to vote during Early Voting as long as your registration is accurate and up to date. Answer: Vote411 Illinois,1
IL,Question: Voters can call or text 844-338-8743 anytime to reach VoteRiders Voter ID Helpline. Answer: Vote411 Illinois,1
IL,"Question: Official results are never available on Election Day. Election officials are working around the clock to count an unprecedented number of ballots, and it’s essential that they take the time to make sure every vote is counted. Answer: Vote411 Illinois",1
IL,Question: Absentee ballots begin being counted on Election Day. Provisional ballots are counted 14 days after the election. Answer: Vote411 Illinois,1
IL,Question: Official election results will be uploaded on the Illinois Board of Elections website as they become available. Answer: Vote411 Illinois,1
IL,"Question: You are a Military or Overseas voter if you are in uniformed services, living overseas OR a spouse or dependent of a uniformed services voter. To get registered and vote, you can utilize Overseas Vote Foundation. Answer: Vote411 Illinois",1
IL,Question: If you have additional questions about elections and voting overseas you can use our state specific elections official directory or contact the Overseas Vote Foundation. Answer: Vote411 Illinois,1
IL,"Question: You can ensure we have safe, fair, and efficient elections. Become a poll worker today! Answer: Vote411 Illinois",1
IL,Question: To be a poll worker in Illinois: Answer: Vote411 Illinois,1
IL,"Question: To sign up, contact your local board of elections. Answer: Vote411 Illinois",1
IL,Question: The polls are open from 6:00 am to 7:00 pm. Answer: Vote411 Illinois,1
IL,Question: You can find your polling place by utilizing your state resource. Answer: Vote411 Illinois,1
IL,"Question: If you have further questions on your polling place location, please contact your county clerk. Answer: Vote411 Illinois",1
IL,"Question: Illinois is a “partially open” primary state. This allows voters to cross party lines, however, they must first publicly declare their ballot choice. Ballot selection may also be regarded as a form of registration with the selected party. Answer: Vote411 Illinois",1
IL,"Question: If you have any questions about your state’s primary election, please contact your local election officials. Answer: Vote411 Illinois",1
IL,"Question: You may vote a provisional ballot if you meet specific conditions. Provisional ballots are counted 14 days after an election. To find out if your vote was counted, please use your state's provisional ballot tool. Answer: Vote411 Illinois",1
IL,Question: An election judge will issue you a provisional ballot at your polling place if: Answer: Vote411 Illinois,1
IL,"Question: By law, you must vote in your assigned precinct for all votes on your provisional ballot to count. Answer: Vote411 Illinois",1
IL,"Question: The Help America Vote Act requires that election authorities have voting equipment for voters with disabilities to vote privately and independently, and Illinois is no exception. Additionally, there are options for a seated voting booth, voting assistance from a friend, relative, or two election judges (one from each party), voting by mail, and curbside voting. Answer: Vote411 Illinois",1
IL,Question: Language assistance is also available where required under amendments to the Federal Voting Act of 1992. Answer: Vote411 Illinois,1
IL,"Question: For more information on the provisions available for disabled voters, please contact your local election authority. Answer: Vote411 Illinois",1
IL,"Question: For more information, you can utilize the American Association of People With Disabilities (AAPD) resource. Answer: Vote411 Illinois",1
IL,"Question: The deadline to register for the 11/5/24 General Election is online 10/20/24, by mail 10/8/24, and in-person 11/5/24. Day of election voter registration is available. Answer: Vote411 Illinois",1
IL,Question: Registration is open year-round except: Answer: Vote411 Illinois,1
IL,"Question: Voters may now register to vote either by accessing the Online Voter Application, or through the Illinois State Board of Elections website. Answer: Vote411 Illinois",1
IL,"Question: Although the regular voter registration period closes 28 days before the election, a grace period registration extends that deadline from the 27th day before an election through Election Day in person at designated sites. Check with your local election authority to determine the locations and hours available in your area. Answer: Vote411 Illinois",1
IL,"Question: Under federal law, citizens may apply to register to vote by mailing in a voter registration application. The applications are available at some public and private facilities where you live. Answer: Vote411 Illinois",1
IL,"Question: When you register by mail, your form must be postmarked before the close of registration. Please note that if you register by mail, with the exception of those disabled or in the military, you must vote in person at the polling place or by in-person absentee voting the first time you vote unless you provide sufficient identification in that registration. Answer: Vote411 Illinois",1
IL,"Question: Every employee is entitled, after giving notice, to two hours off work, provided that the employee's working hours begin less than 2 hours after the opening of the polls and end less than 2 hours before the closing of the polls. The law does not specify whether time off is paid. Answer: Vote411 Illinois",1
IL,Question: To verify your voter registration status Answer: Vote411 Illinois,1
IL,"Question: If you are a registered voter in Illinois, you may apply to be added to a permanent vote-by-mail list. If your application for permanent vote-by-mail status is accepted you will: Answer: Vote411 Illinois",1
IL,Question: A notice of this new option will be sent to all qualified voters before the next general election along with the application to opt-in. Voters will still have the option to vote-by-mail for a single election. The permanent vote-by-mail application will be available online closer to the next election here. Answer: Vote411 Illinois,1
IL,Question: The voting systems used in Illinois are optical scan and DRE. Answer: Vote411 Illinois,1
IL,"Question: To find out what voting machine is used in your county, please visit your state's resource. Answer: Vote411 Illinois",1
IL,"Question: Optical Scan: With this system, you will receive a card or sheet of paper, which you take over to a private table or booth. The card has the names of the various candidates and ballot measures printed on it. With a pen or pencil you fill in a little box or circle or the space between two arrows. When you are finished filling out all the cards, you may bring the cards over to a ballot box, where poll workers will show you how to put the cards in the box. Or in some places, you may feed the completed cards or papers into a computer device that checks your card or paper right there at the polling place to make sure you have voted the way you want to and counts the votes. Answer: Vote411 Illinois",1
IL,Question: Direct Recording Electronic (DRE): This is the newest kind of system in use in the U.S. All the information about who and what you are voting for is on an electronic screen like a TV or computer screen. Answer: Vote411 Illinois,1
IL,"Question: There are many variations of DREs because lots of companies are inventing new ones, and many cities, counties and states are trying them out. Usually, after you have signed in, the poll workers will give you a card that you slide into a device to start your voting session. Answer: Vote411 Illinois",1
IL,"Question: Some of these devices will show all of the candidates and ballot choices on one big screen. Often, with these big screen devices you push a button next to the name of the candidate you want to vote for (or yes or no on a ballot measure). On other DREs, the screen is set up to show pages. On each screen or page, there will probably be one thing to vote on. For example, on one screen or page, you might vote for president. Then you might move to the next page to vote for senator. Often these small-screen devices have a touch screen, where you touch the screen next to the name of the person you want to vote for. Other devices have a key pad. Some have a keyboard, so you can write in the name of someone you want to vote for. Answer: Vote411 Illinois",1
IL,"Question: You let the system know you are finished voting by pushing a button, touching the screen or entering something on a keypad. Answer: Vote411 Illinois",1
IL,Question: You can learn more about voting systems by checking out the Elections Assistance Commission's (EAC) resource or through Verified Voting. Answer: Vote411 Illinois,1
IL,Question: See What's On Your Ballot Check Your Voter Registration Find Your Polling Place Discover Upcoming Debates and Forum in Your Area Answer: Vote411 Illinois,1
IL,Question: State Board of Elections Answer: Vote411 Illinois,1
IL,Question: 2329 S. MacArthur Blvd Answer: Vote411 Illinois,1
IL,Question: Springfield 62704 Answer: Vote411 Illinois,1
IL,"Question: LWV volunteers work year-round to register new voters, host community forums and debates, and provide voters with election information they need. Answer: Vote411 Illinois",1
IL,Question: Report an election problem by calling: Answer: Vote411 Illinois,1
IL,Question: Help us provide accurate and unbiased voting information by donating today! Answer: Vote411 Illinois,1
IL,Question: Find what's on your ballot Answer: Vote411 Illinois,1
IL,"Question: VOTE411 is committed to ensuring voters have the information they need to successfully participate in every election. Whether it's local, state or federal, every election is important to ensuring our laws and policies reflect the values and beliefs of our communities. Answer: Vote411 Illinois",1
IL,Question: ©2024 League of Women Voters Education Fund. All rights reserved. Answer: Vote411 Illinois,1
IL,Question: Possible online services disruption due to Internet related outage Answer: League of Women Voters,1
IL,Question: A worldwide technology outage is causing disruption to some State of Illinois online systems. We are aware of this issue and are diligently working on restoration. Answer: League of Women Voters,1
IL,Question: FAQs Answer: League of Women Voters,1
IL,"Question: The Frequently Asked Questions (FAQs) provided below highlight topics and specific questions that are often asked of the Illinois Department of Labor (IDOL). The information provided in the FAQs is intended to enhance public access and understanding of IDOL laws, regulations and compliance information. Answer: League of Women Voters",1
IL,"Question: The FAQs should not be considered a substitute for the appropriate official documents (i.e. statute and/or administrative rules.) Individuals are urged to consult legal counsel of their choice. Court decisions may affect the interpretation and constitutionality of statutes. The Department cannot offer individuals legal advice or offer advisory opinions. If you need a legal opinion, we suggest you consult your own legal counsel. These FAQs are not to be considered complete and do not relieve employers from complying with applicable IDOL laws and regulations. Answer: League of Women Voters",1
IL,"Question: Yes, in some/certain instances. If you feel that you have not received equal pay for equal work because of your gender, you may file an equal pay complaint with IDOL. Or, if you feel you have been discriminated against on the job because you are a victim of domestic or sexual violence or have a family or household who is a victim, you may file a complaint with the Department. However, if you feel that you have been discriminated against on the job due to race, color, religion, sex, national origin, ancestry citizenship status, age, marital status, physical or mental handicap, military service or unfavorable military discharge, contact the Illinois Department of Human Rights. For additional information, visit the Illinois Department of Human Rights. Answer: League of Women Voters",1
IL,"Question: Yes, in some/certain instances. If you feel that you have not received equal pay for equal work because of your gender, you may file an equal pay complaint with IDOL. Or, if you feel you have been discriminated against on the job because you are a victim of domestic or sexual violence or have a family or household who is a victim, you may file a complaint with the Department. However, if you feel that you have been discriminated against on the job due to race, color, religion, sex, national origin, ancestry citizenship status, age, marital status, physical or mental handicap, military service or unfavorable military discharge, contact the Illinois Department of Human Rights. For additional information, visit the Illinois Department of Human Rights. Answer: League of Women Voters",1
IL,"Question: No, the Illinois Department of Employment Security provides assistance with unemployment claims. If you wish to locate additional information, visit the Illinois Department of Employment Security. Answer: League of Women Voters",1
IL,"Question: No, the Illinois Department of Employment Security provides assistance with unemployment claims. If you wish to locate additional information, visit the Illinois Department of Employment Security. Answer: League of Women Voters",1
IL,"Question: No, the Illinois Workers' Compensation Commission handles workers’ compensation cases. If you wish to locate additional information, visit the Illinois Workers' Compensation Commission. Answer: League of Women Voters",1
IL,"Question: No, the Illinois Workers' Compensation Commission handles workers’ compensation cases. If you wish to locate additional information, visit the Illinois Workers' Compensation Commission. Answer: League of Women Voters",1
IL,"Question: Yes. Illinois is an ""employment at-will"" state, meaning that an employer or employee may terminate the relationship at any time, without any reason or cause. The employer, however, cannot discriminate based on race, color, religion, sex, national origin, ancestry, citizenship status, age, marital status, physical or mental handicap, military service or unfavorable military discharge. If you wish to locate additional information, visit the Illinois Department of Human Rights. Answer: League of Women Voters",1
IL,"Question: Yes. Illinois is an ""employment at-will"" state, meaning that an employer or employee may terminate the relationship at any time, without any reason or cause. The employer, however, cannot discriminate based on race, color, religion, sex, national origin, ancestry, citizenship status, age, marital status, physical or mental handicap, military service or unfavorable military discharge. If you wish to locate additional information, visit the Illinois Department of Human Rights. Answer: League of Women Voters",1
IL,"Question: No. Notice is not required by either party based on the doctrine of ""employment at-will."" Answer: League of Women Voters",1
IL,"Question: No. Notice is not required by either party based on the doctrine of ""employment at-will."" Answer: League of Women Voters",1
IL,Question: Email Us Answer: League of Women Voters,1
IL,Question: We try to answer your emails within one week depending upon how many come in. Please wait one week before resending an email.​​​​​​​​​​​ Answer: League of Women Voters,1
IN,"Question: What is a provisional ballot? Answer: There are several situations in which you may be required to cast a provisional ballot as a voter: You lack the requisite photo identification. Your name appears on the poll list, but you have been challenged as not eligible to vote at the precinct for some other reason sworn to in writing by the person who challenges your eligibility to vote. An order has been issued by a court extending the hours that the polls must remain open. A provisional ballot allows you to cast a vote if: There is a question about your qualification to vote in the precinct (for example, you are not on the poll book), which is not resolved by a fail-safe procedure and you believe you are qualified to vote in the precinct; or You have been challenged as not qualified to vote in your precinct (for example, you did not have photo identification). A person may not challenge the right of an individual to vote at an election in the precinct solely on the basis of the individuals: Enrollment in an educational institution; or Being adjudged mentally ill and committed to an institution; or Registration to vote at an address that is housing provided for students by the educational institution. Actual or perceived affiliation with a political party; or Support or opposition to a candidate or the adoption of a public question. Your provisional ballot will be kept separate from the other ballots cast in that precinct. After Election Day, the county election board will decide whether you were qualified to vote in that precinct and whether your ballot should be counted. Voters CANNOT cast a provisional ballot on a direct record electronic voting system; a provisional ballot must be cast on a traditional hand-counted paper ballot or an optical scan ballot card, which is then secured in a PRE-4/PRO-2 envelope for the county election board to review at a provisional ballot hearing. If you cast a provisional ballot, you have until noon, ten (10) days after the election to follow up with the county election board and either provide the necessary documentation or complete an affidavit available in the clerks office to affirm one of the photo ID laws exemptions applies to you. You will be able to contact your county election board after Election Day to find out whether your ballot was counted, and if it was not counted, why not. This information can also be found on the voters portal page after logging in to indianavoters.com, if you are a registered voter of the county where you cast your provisional ballot.",0
IN,"Question: Who may Challenge a Voter? Answer: A member of the precinct election board (the inspector or either judge). A poll clerk (but only if the clerk does so based on a questionable signature by the voter on the poll list ). A challenger appointed by an independent candidate or a political party with the proper credentials. During a primary election, a voter who is a member of the political party whose ballot is being requested by the voter.",0
IN,"Question: Situations in which a Challenge Should be Issued Answer: If the voter is unable or unwilling to present photo ID that meets the photo ID requirements. If the voters name does not appear on the poll list (the voter is not registered to vote in the precinct) unless the voter qualifies to vote using one of the Fail-Safes explained in Chapter Five of this manual The voters name appears on the poll list, but the voter does not currently reside in the precinct, unless the voter qualifies to vote using one of the Fail-Safes explained in Chapter five of this manual. The poll list indicates that the voter is also required to present additional residence documentation, but is not able to do so. (See Chapter Four on Additional Documentation.) The voter is not a U.S. citizen. The voter will not be 18 years of age or older by November 7, 2023. NOTE: Otherwise qualified 17-year olds who will be 18 or older by November 7, 2023, may vote in a primary election, but NOT on a public question voted on at the same time as the primary. If a public question will be voted on, and the inspector did not receive ballots for use by 17-year olds, contact the county election board immediately. The voters signature on the poll list does not match that on the registration record of the county. In a primary election, the voter is not affiliated with the party whose ballot the voter is requesting.",0
IN,"Question: You have the right to vote in Indiana if? Answer: You are both a U.S. citizen and a resident of Indiana; and You will be at least 18 years of age on or before the next General or Municipal Election, and You are not currently in prison after being convicted of a crime; and You have lived in the precinct where you vote for at least 30 days prior to the election; and You are registered to vote.",0
IN,"Question: How to Register to Vote Online Answer: Register to vote online by visiting http://www.indianavoters.com/.Indiana residents with a valid Indiana drivers license or Indiana state-issued identification card will be able to use this tool to submit a new voter registration application or to update an existing voter registration record.In addition to registering to vote online,http://www.indianavoters.com/ provides Hoosiers with the ability to validate their voter registration status, find their polling place location, look into their provisional ballot status information, find county contact information, and determine Who's on My Ballot? for an upcoming election.",0
IN,"Question: How to Register to Vote by Mail or In-Person Answer: To register to vote or update your current registration by mail or in person, you will need to complete and return theVoter Registration Form(En Espaol)On or before April 8, 2024 before the 2024 Primary Election, or on or before October 7, 2024 before the 2024 General Election.IMPORTANT NOTICE: ONLY the version of the state voter registration form (VRG-7) and the county voter registration form (VRG-11) published on this website will be accepted by county voter registration offices. Older versions of the VRG-7 or VRG-11 will NOT be accepted for processing. Federal voter registration forms may continue to be used.Return the completed form to your countys voter registration office or the Indiana Election Division according to the registration deadline requirements. You can also apply in person at the voter registration or county clerks office and apply in person at any BMV license branch if you are conducting a credential transaction(such as obtaining a drivers license, permit, or identification card). You can apply in person at a public assistance office if you are applying for service or assistance. You may also pick up a registration by mail form at a BMV license branch or public assistance office.Once your voter registration application is received, your county voter registration office will process the application and determine your eligibility. If you are eligible, the county office will send you a voter registration acknowledgment card. Once you receive that card, you will be officially registered. If you are not eligible, or if the application was incomplete, you will receive a notice denying the application or requesting the missing information.If you have not received a voter registration card or a notice from your county within about 30 days, call your county voter registration office. You can check your voter registration and polling location at any time at www.indianavoters.com or by calling 1-866-IN-1-VOTE.Federal Voter Registration form: The federal voter registration form is also a valid voter registration form for use in Indiana and can be found www.usa.gov/register-to-vote.Cancel my Indiana voter registration record.To cancel your Indiana voter registration record, complete the form found at the following link, and then mail or deliver the signed original to your county voter registration office. For address information for your county office, see the second page of the following form.",0
IN,"Question: How do I get an ID? Answer: f you do not possess an ID that is acceptable for voting purposes, Public Law 109-2005 requires the BMV to issue an Indiana State ID Card for free. To obtain a free ID card for voting purposes from any BMV license branch, you will need to supply the necessary documentation. Please visit the BMVs website at https://www.in.gov/bmv/ for more information on what documentation is required. SecureID is the BMV's effort to fully comply with the recommendations of the 9/11 Commission and with state and federal regulations. All permanent driver's licenses, permits, or ID cards will be mailed to customers and received within 10 business days. Temporary IDs will be given directly to the customer until the permanent IDs are received by mail. Temporary ID cards are acceptable for voting. A non-SecureID drivers license or identification card indicates you have not provided the documentation necessary to validate your identity, lawful status, Social Security number, or Indiana residency. Only individuals with a current Indiana drivers license or identification card are eligible to apply for a non-SecureID. A non-SecureID drivers license will allow you to drive and vote. A non-SecureID identification card will allow you to vote.",0
IN,"Question: Are there exemptions? Answer: Exemptions do exist for the indigent, those with a religious objection to being photographed, and those living in state-licensed facilities that serve as their precinct's polling place. If you are wishing to claim an exemption from the photo ID requirement based on indigence or a religious objection, you may do so in one of two ways:Go the polls on Election Day, and cast a provisional ballot. Within 10 days of the election, visit the county election office and affirm that an exemption applies to you. Vote absentee-in-person at the county election office before Election Day, and while there, affirm that an exemption applies to you.If you are a resident at a state-licensed facility that serves as your polling place, you may claim the exemption at the polls on Election Day.If you are a resident of a state-licensed facility that serves as a satellite absentee voting office, you may claim the exemption when voting absentee before election day.If you are unable or unwilling to present photo ID on Election Day, you may cast a provisional ballot. Upon casting a provisional ballot, you have until noon 10 days after the election to follow up with the County Election Board and either provide photo ID or affirm one of the law's exemptions applies to you.Also, if you qualify to vote absentee-by-mail or absentee-by-traveling board, and you chose to vote as such, you are not required to present photo ID. Please view the Absentee Voting section of the Voter Information Portal to view the absentee ballot applications and the Absentee Voter's Bill of Rights.",0
IN,"Question: What is the provision for military and overseas voters Answer: State and federal law set forth special procedures for military and overseas voters, who are to use the Federal Post Card Application (FPCA) created by the Federal Voting Assistance Program (FVAP). The FPCA serves a dual purpose to allow a military or overseas voter to register to vote in Indiana and request an absentee ballot. More information about these procedures can be found on fvap.gov OR Indianas Military and Overseas Voter Guide",0
IN,"Question: How to do absentee voting by mail? Answer: To vote absentee-by-mail in Indiana, a voter must be able to personally mark their own ballot and sign their name to the completed ballot security envelope and have a reason to request an absentee vote-by-mail ballot:You have a specific, reasonable expectation that you will be absent from the county on Election Day during the entire 12 hours that the polls are open (6 am until 6 pm).You have a disability.You are at least 65 years of age.You will have official election duties outside of your voting precinct.You are scheduled to work at your regular place of employment during the entire 12 hours that the polls are open.You will be confined due to illness or injury or you will be caring for an individual confined due to illness or injury during the entire 12 hours that the polls are open.You are prevented from voting because of a religious discipline or religious holiday during the entire 12 hours that the polls are open.You are a participant in the state's address confidentiality program.You are a member of the military or a public safety officer.You are a serious sex offender as defined in Indiana Code 35-42-4-14(a).You are prevented from voting due to the unavailability of transportation to the polls.",0
IN,"Question: How to Apply for a Vote-by-Mail Ballot Answer: A voter does need to file an application before each election for which the individual wants to vote absentee-by-mail. To vote absentee by mail, a voter must first complete an ABS-Mail (En Espanol) application before each election. The application to request a vote-by-mail ballot must be received not later than 11:59PM, 12-days before the election. The county or the state must have the application in their possession by this deadline; any application received after this deadline even if its postmarked before the deadline cannot be processed.",0
